block_number,from_address,to_address,value,gas,gas_price,block_timestamp
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf549fd06e1d2080b59edb30314948eb03e49ad8a,1.98828638E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xfbc10c11e5c3298b65531badd1d9f35446ae887e,1.98792403E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x3eb937587b3e182da6bc07bc322040e6144b93b2,1.97420221E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x91fdd77d5e42feda357ae4d8cffd3e2f7a5fb3ff,1.97266109E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xaa45460e83132f0901aa8a5ea071277175dfebe2,1.96725118E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf08525384705cf14c8359cc4d6f01335e930f82c,1.96264444E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xd29b3037bd8cda3f345d7d6e5c83d6c2e99ab0a6,1.96167565E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8769e7e537ab8ab1c2c2d2352f2d1c1b587e0a20,1.96032909E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x02e442fe54d86675205e02cd00e0f50e3f650fe7,1.95483497E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6a7b599693cc2b4cda8eb9e51b709b4be42c9729,1.95276488E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x17f39164ffd07aa87797d18924eb67932415f6b0,1.94575839E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb9e7a30c32b0d5356be02fa7c9351d4f9bbfac1d,1.94244829E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5010d298ef7ca64425cd6785f9b029962dc7c637,1.9406481E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x54702a96464ef897c35ef390d1d42532513be677,1.94004859E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xbee16151721b4a1620c73996c6fa2ad266f65349,1.93640478E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xe56591081d90a51ab8eded5e373265262b8fbc23,1.9309226E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x512a194e6084ba5e75ba0e13acd0526e4cfbc8d1,1.92110948E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x2df161f4265b8ff4c758c275e7894042b57dfdc2,1.91097591E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb94dd235153bb06b039f7ab2ad2abb774eddc843,1.91004719E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x503af392bae78c61664fa08dc647aab66b835bc9,1.90636452E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4e7d91e39e2b2b07a5b02d04f45959fc9c29cffb,1.90423538E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x972724dc56d6884d0c0f77c27cf65e337cbb8350,1.89856323E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x09213b75c4a604be08c4810f1786f81a581656d7,1.89637899E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x1ffcebc320e3ca5cea4792ef24bebfcf05892f8b,1.8912781E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xee956e4e61704081ba4bc63f6909ce99d8090d08,1.88911623E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x32fe252ae3e2860d55c1ac2234c61e081d35314d,1.88887287E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5faa9830ab606ee3e871df1190e6505b06a3df31,1.8764908E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x3a295a06fbc2b0923bd0633c324f95680a556675,1.87384125E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x18f3bf00d528717409a36944cbf2d46fc166a6f9,1.87358682E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8abf156e8d912be4e5a86ccc18c6eb684b9d78a7,1.872694E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x33d5419d1b343a2cd6098428cf14c683fb0487e4,1.87097654E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4c84f98057d69301d110e44201e8e94ebe4bef19,1.85308733E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x165cfa2c33066814bbd0b50517ceb422942c69eb,1.84892849E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x48b5bf169c67e405079403472554ca3e37b70c51,1.83944599E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x3b236fb35ce0a3cefb36bb28635a8253b63d833f,1.83326369E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xc0d36dc54ddc6a16da9557d05f42a5a43787813d,1.83238168E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf3b391f882e1f86b18b87fc506e498cbdf39073d,1.83044547E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x1dd491f3273ee29f6e33ea15a1e3da99087cbb64,1.8293967E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4d34ad984c647a6c1de3f918c984a3496a954a90,1.82813677E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x7d63ec66ec6a972b15fb274a2377793c6fe25532,1.82676656E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x72a7a14344b2dea77d66f7bb633be055f7365161,1.82143585E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8e7653a9a71b930b850f0504deba03b3126fdb80,1.82091856E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xc174112d5d9a784b890d1398d96416214aace918,1.81656788E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x49b8cebcc17ca694d146b54760869ffb944e8d6a,1.80720168E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb64ae171acfeebcf4fb6378ff92740142cfd6637,1.80463993E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8af95d5b404ef04852905bf1a27b3ab4744eadc2,1.80357507E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x2f4d9dbfc612b24fd939be33bc2ded04da8c2b7d,1.79189787E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x229183b659b3cc71d4486986bbf731b64b68515e,1.78983925E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xdd186416c85dbbc30dcfeaf7f6af5d757d1e24b1,1.78856369E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xc5a04a5740ac00ea13756361ff514c8482324dd0,1.76944202E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5dcbb999ebdd525d78379d45f017b96952f8a788,1.76657196E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xc5aedfc2325488e32c051cfc66dcc6868cfa048f,1.76637997E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xbe7a55cb4217a615f6ebebfacb8359cfee464299,1.75084887E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8ea1cc9bed73eabbecb3ce18a3a72ba7fc48ad46,1.74153351E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xdfd6c8c726c3def65d97883267499c6105932407,1.73749895E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xfc48ae173d376fe5691f9df94b743eee3dd13039,1.73552031E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x57479d049ee2d7087625f4aab49d51d037f706c6,1.73501233E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x69b353a0baf113346f4facfa018bacc4b56bac1d,1.73497837E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x0b857a7948b3506095f23170d6a7a8b40f403e02,1.73429171E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x9d2d70fc36dfa2f762c670e7a53f2c89724f783d,1.73293389E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb8208dd8a1c39243e1bead1e59d2de6bd3ac08f2,1.73042853E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x660c88c4d9a5c1e5c680d4690406302eb4f70048,1.72503324E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x26cd3654990c372fdd2d6e17245ef2f3a60e929c,1.72239462E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x7eab73795035a29e2a9eb96f9ff30237ff6fe3e3,1.71418694E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf7dfc6ab010a18d7aa50319e7626c839c695ef60,1.71029774E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb9546b2eade57ba436ba13fb65bb048978ee9a73,1.70998778E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8db423792977e6b48b8814a933d77f35a1219c61,1.70160918E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x13539f81c8b38e8bc899d957a049cedcca61113b,1.70103455E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xac57e00f16cb1eed691f4f21ca17d51f20930295,1.70055848E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb1e77649302625cf1469be472989345bfe3a0352,1.69727892E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xda4a89c72bf72da8364444e8e9175ff6d8b73c18,1.69244062E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xc4b2aa7c11c2b3e2d186b97238903ef785d2b509,1.69100819E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xcbae34557aec6e7d953ab18892fdb4d84bcdfaf9,1.68928595E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x3d20e26117c6340503c0acd30c71c0fac233932b,1.67987794E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x2106ef0c401270377fe899cd89d9846f25a4d9dc,1.67833826E+018,90000,20130656355,1474164640
2279427,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x1871aa1abbb387f7439e917dd142b1a4d9016294,1.67831068E+018,90000,20130656355,1474164640
2279427,0x5ade579853416fe093874dec1a511271d66f60b3,0x37a9679c41e99db270bda88de8ff50c0cd23f326,0,105000,20000000000,1474164640
2279428,0x76ac89e95d72211490f13414cfa3d8ff4b5355cd,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,1.01262158E+018,40000,30000000000,1474164665
2279428,0x38a22b2ec806e5b409051029099869bad35ce64f,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,9.9972618E+017,40000,30000000000,1474164665
2279428,0xa4418374c656971e8fc7afa4332bc3ea11005a8f,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,9.9976077E+017,40000,30000000000,1474164665
2279428,0x49dcfee944a94cacfcaa2456629a8186b6ccd1f3,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,1.01238747E+018,40000,30000000000,1474164665
2279428,0x1a900db0eb0143af3b51fc6afceacbe0b964691f,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,1.00230754E+018,40000,30000000000,1474164665
2279428,0x689dacb52e18f08d8dfcdd62415c7776aed8fb89,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,1.0155631E+018,40000,30000000000,1474164665
2279428,0x8b5ddefb01c875206fe09670a8f585506103e432,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,1.00967457E+018,40000,30000000000,1474164665
2279428,0x14ba8707ea0a122145686987206b0ccf86e8e26f,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,1.00062184E+018,40000,30000000000,1474164665
2279428,0x6679550e1b3449f127798289ab7dcdd5f33ddc2a,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,1.01244139E+018,40000,30000000000,1474164665
2279428,0x9883abdd29142d4359237ed4ba847a620e0edb9d,0xa82657936cea2d34f3918539b87d35fc1307f6f1,6.09491913E+018,90000,22251503739,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x1ea116ed5a988b832dd68ba02f1bf20d53294e40,1.67428944E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf67589683258b853e24a8d578c17a68acc09a1df,1.6738334E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6b768996a42ad5b3dc5432c3022e3b033cd436ab,1.66751786E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x892836292b8934c3963771bb0de82a41d7c6810e,1.66635512E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xfb50f4ea2e376770608c0bd2c4a3e6a38d95a889,1.66521459E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb3d176474f690629e18b7d40fdf72602b9efb169,1.6650317E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x3d2c79348a9f7368df79593b2e6b8cdf367825cb,1.66229129E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x702a45ca52d81c6c1c9c4517ea8a977670c813e4,1.6565975E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb6868752d618363bc9982b0c18e8d09f091eb14a,1.65031028E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x2783c53891459966b1c681dc68374cb9f77f6d6f,1.64945776E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xae065af717036948e01a0e4efce4896836117ef1,1.64778266E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xe35be1b4d879928ad6581c11930e6069bdb99684,1.64224496E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x1afe5344ee3667318d9efb8f1f4985dea0baeb0d,1.63800752E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xbfd87b0e9bd174b17d03af6f09806545ab1f7d17,1.62252052E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xe68c9b49d09e3306b145a71e07c2d785d4ab7650,1.61733613E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x724c4cf4c2ff26cf90054e5cce442c64216657c6,1.61637401E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x371803225188cd4873c0e20910a00777666bfcf7,1.60083593E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5b6a2ec06bbc6b3ffc7f3ff937cecef406aeae09,1.59939058E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xd6b9d9c2df5b5e1a4b809c5484701be0337d46b9,1.59613362E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5aef326e4af49d662a3e9de6265cfbe3aa9dc0bb,1.59518323E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf7dc1792cb8f56a8f89767c9e25aa9cb3088eb5c,1.59266951E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xe7d906b58cd0cac13dc51d81bcc261af6650f4be,1.58097494E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf256fbb068b43717fde06832e6d910518045ab3c,1.58045662E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x9d88c91bcaee75633e2d1594e668ace497b4c44e,1.57307497E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x27cdf38c73736cbf3ee8925b562bc78acd9dc745,1.57042202E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x25baca41fdca55e99b45c7e632e57e7d6a862630,1.56087293E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xeb3819f98c1a8195b24e0704244de5defd8e8473,1.55692336E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x467173c958a3832d10dc32a8111f4c45a2d0a0f4,1.55687402E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x7ee9157ee2b98ccba95eb089dceaf56cb7e46f5a,1.55458339E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf2bfd7196048329850bbb60d0a150258aaa14b36,1.54648631E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x369abc1217bc0343b75c97744eb7adc57b9d6389,1.54223788E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xfce696a2ef18e4b39361dca6aaba8a1ea200f786,1.53607113E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x9f575f3a30d53749ea9613ccc9f89c1789549b0f,1.53554177E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x1b1f7c2df7a84d2989ef0eecf7af768d43411ef9,1.52747284E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xd2a9a9d3de6642471c85a0d55d91f72aa124e59d,1.52440214E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf572db548a19a156516fe91c987294f48a057929,1.52415532E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf203f0b3a02843d6bf8d321614f766e5e7aeaa3e,1.52254698E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x20261818183b6f5e4733fc6794abb0c18dc9c6cf,1.51491588E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x2b42a42a52f64428eaae16dd85739565a17ff07b,1.5126179E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4d27e58012a2113f2bb85cf2be953990b54e1775,1.49508398E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xafe2380371381a01c5ebd2c91318382bc277b31f,1.4852889E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4a3c3b844963785515472f8fa474add51f8cd093,1.48110553E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xcd2f2a05b36e39e1272b7d3fa525ab56be1044e6,1.47905279E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x0c74fb0643c8b32023730cc052a406047cffa943,1.47832364E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x79482adbbf7dd770d157da1e1549656e7c7c7700,1.47670429E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5b08b86a8523cff058f1147fbf53e3f4228b44b0,1.47599656E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x479f2727e80657cdc037c41aed4065aac9b175e4,1.47101366E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb6d6a16994e6753de8e9972a83cde8cc1f6b14f3,1.46685259E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x726de478e2190d5bd090aca7cc439c7ef26f5b86,1.46364676E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5c60d3c674959d41c329e09bef55590293a9a163,1.45792541E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x3cea5d799698408991cf68022564e476398b8ccc,1.45284446E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x27b3dae76e5c5678c24abcfd68e8efc33289487d,1.45027024E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xcd6b5d163ab7f7bd95c783f16cc145c2fbd37ff2,1.43809371E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x34bbfe64cfa3c8dcc6b05b412c3f160516e15e6e,1.4376701E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xe51f5e89a7ba39126c5361863002faad35f2908d,1.43661141E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6168329f2262a456b1edd932e00826c0d6a4dcc0,1.43549584E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4dbf7645ce717d168e88c143ca3cc7c081bbd584,1.42497019E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5f36c34a9d2b96a0d0ed3361e8e4e6d629624f77,1.41928605E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x3d276efb33beede0c2882286d78852194f8526ba,1.41889937E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x53e58a2f1ee07c9bc8e9b34d3be277fe7261f516,1.41792743E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x9756185246ec02e322b0479f29ea800b595a079e,1.41728896E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x0fae84993cd6009e8e1184cebe66bb7c1ad1b4e4,1.41052667E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x1c064a0ee23640086ed4661cb5b5e75db87c78ae,1.40315052E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x22a04e2b1ad62d9f39a1dde3da75edef2034f80a,1.40123763E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf5d457e353a188021352d16b26deb5b86c6ae12b,1.39910857E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xfb267dd7f4d84b5418b02fa6a97907cd1b9712fc,1.39376396E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xffaa3e756d978a4b717ee7e45615a5b9371773c4,1.38834774E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf69d5c6c027d9c74ada8572385da5b72ef85e521,1.38747771E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xd36044967d0b6a97ee9fac8c0b6f6f76d2b8042b,1.38714022E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x2a0f20eb0e9b86e9187c90a775213e356e4c8a78,1.38275556E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xbd29deddbd0aae855c629e3ff42a10d04fa8f84a,1.38230764E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xc9266662b21b29955bb03a93d0a843a538715d7f,1.3806544E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x55c05c13b3b03d555b55c210d0ab43e7aafc8abf,1.38027825E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xd4fe062d1234eb16b35a7997d45445d8264662b6,1.38013235E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf7ca2e0bed0d593478e357fb4a5496c481a693e3,1.37829922E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xceee8fcccbc398d490f69ce0c4ea828532d2682e,1.37653844E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x455fcd73aa03bbbea98754adea537fba8dcaaf44,1.3763529E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x609be38ac1b9a46f91076b799bc24ad983b6b206,1.37402234E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6d7605922c6ad54f2836238ce9ac4b904b33a202,1.3643827E+018,90000,22105999998,1474164665
2279428,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xa0fc5293d33d8184b7715460d53ca48a03694e73,1.36282113E+018,90000,22105999998,1474164665
